time,pred_tavg,cluster_id,cluster_lat,cluster_lon,month,irradiance
2027-05-01,18.406319,147,43.696156,-90.36719,5,5.5114
2027-06-01,20.613096,147,43.696156,-90.36719,6,6.0586
2027-07-01,19.452951,147,43.696156,-90.36719,7,6.2222
2027-08-01,15.136091,147,43.696156,-90.36719,8,5.3021
2027-09-01,7.9174905,147,43.696156,-90.36719,9,4.2204
2027-10-01,0.48026538,147,43.696156,-90.36719,10,2.7653
2027-11-01,-5.455263,147,43.696156,-90.36719,11,1.8413
2027-12-01,-8.319058,147,43.696156,-90.36719,12,1.3697
2028-01-01,-7.002052,147,43.696156,-90.36719,1,1.8242
2028-02-01,-0.42225313,147,43.696156,-90.36719,2,2.9088
2028-03-01,7.1135674,147,43.696156,-90.36719,3,3.8638
2028-04-01,13.031907,147,43.696156,-90.36719,4,4.596
2028-05-01,18.170742,147,43.696156,-90.36719,5,5.5114
2028-06-01,20.485548,147,43.696156,-90.36719,6,6.0586
2028-07-01,19.392057,147,43.696156,-90.36719,7,6.2222
2028-08-01,15.054776,147,43.696156,-90.36719,8,5.3021
2028-09-01,7.793067,147,43.696156,-90.36719,9,4.2204
2028-10-01,0.28843325,147,43.696156,-90.36719,10,2.7653
2028-11-01,-5.704979,147,43.696156,-90.36719,11,1.8413
2028-12-01,-8.586686,147,43.696156,-90.36719,12,1.3697
2029-01-01,-7.2239604,147,43.696156,-90.36719,1,1.8242
2029-02-01,-0.7037525,147,43.696156,-90.36719,2,2.9088
2029-03-01,6.974296,147,43.696156,-90.36719,3,3.8638
2029-04-01,12.945073,147,43.696156,-90.36719,4,4.596
2029-05-01,18.11218,147,43.696156,-90.36719,5,5.5114
2029-06-01,20.454056,147,43.696156,-90.36719,6,6.0586
2029-07-01,19.36345,147,43.696156,-90.36719,7,6.2222
2029-08-01,15.023226,147,43.696156,-90.36719,8,5.3021
2029-09-01,7.767579,147,43.696156,-90.36719,9,4.2204
2029-10-01,0.2573459,147,43.696156,-90.36719,10,2.7653
2029-11-01,-5.728912,147,43.696156,-90.36719,11,1.8413
2029-12-01,-8.604062,147,43.696156,-90.36719,12,1.3697
2030-01-01,-7.2339773,147,43.696156,-90.36719,1,1.8242
2030-02-01,-0.7278354,147,43.696156,-90.36719,2,2.9088
2030-03-01,6.9586964,147,43.696156,-90.36719,3,3.8638
2030-04-01,12.934741,147,43.696156,-90.36719,4,4.596
2030-05-01,18.106285,147,43.696156,-90.36719,5,5.5114
2030-06-01,20.450632,147,43.696156,-90.36719,6,6.0586
2030-07-01,19.359274,147,43.696156,-90.36719,7,6.2222
2030-08-01,15.018913,147,43.696156,-90.36719,8,5.3021
2030-09-01,7.7659607,147,43.696156,-90.36719,9,4.2204
2030-10-01,0.2566337,147,43.696156,-90.36719,10,2.7653
2030-11-01,-5.727308,147,43.696156,-90.36719,11,1.8413
2030-12-01,-8.601255,147,43.696156,-90.36719,12,1.3697
2031-01-01,-7.230614,147,43.696156,-90.36719,1,1.8242
2031-02-01,-0.7244604,147,43.696156,-90.36719,2,2.9088
2031-03-01,6.9598365,147,43.696156,-90.36719,3,3.8638
2031-04-01,12.935631,147,43.696156,-90.36719,4,4.596
2031-05-01,18.107103,147,43.696156,-90.36719,5,5.5114
2031-06-01,20.451307,147,43.696156,-90.36719,6,6.0586
2031-07-01,19.359644,147,43.696156,-90.36719,7,6.2222
2031-08-01,15.019232,147,43.696156,-90.36719,8,5.3021
2031-09-01,7.7667284,147,43.696156,-90.36719,9,4.2204
2031-10-01,0.2577113,147,43.696156,-90.36719,10,2.7653
2031-11-01,-5.7260118,147,43.696156,-90.36719,11,1.8413
2031-12-01,-8.599891,147,43.696156,-90.36719,12,1.3697
2032-01-01,-7.229199,147,43.696156,-90.36719,1,1.8242
2032-02-01,-0.72260356,147,43.696156,-90.36719,2,2.9088
2032-03-01,6.960743,147,43.696156,-90.36719,3,3.8638
2032-04-01,12.936267,147,43.696156,-90.36719,4,4.596
2032-05-01,18.107552,147,43.696156,-90.36719,5,5.5114
2032-06-01,20.451637,147,43.696156,-90.36719,6,6.0586
2032-07-01,19.359917,147,43.696156,-90.36719,7,6.2222
2032-08-01,15.019507,147,43.696156,-90.36719,8,5.3021
2032-09-01,7.767052,147,43.696156,-90.36719,9,4.2204
2032-10-01,0.25810558,147,43.696156,-90.36719,10,2.7653
2032-11-01,-5.7256336,147,43.696156,-90.36719,11,1.8413
2032-12-01,-8.599547,147,43.696156,-90.36719,12,1.3697
2033-01-01,-7.228887,147,43.696156,-90.36719,1,1.8242
2033-02-01,-0.7221838,147,43.696156,-90.36719,2,2.9088
2033-03-01,6.9609623,147,43.696156,-90.36719,3,3.8638
2033-04-01,12.936413,147,43.696156,-90.36719,4,4.596
2033-05-01,18.107649,147,43.696156,-90.36719,5,5.5114
2033-06-01,20.451704,147,43.696156,-90.36719,6,6.0586
2033-07-01,19.35998,147,43.696156,-90.36719,7,6.2222
2033-08-01,15.019574,147,43.696156,-90.36719,8,5.3021
2033-09-01,7.7671213,147,43.696156,-90.36719,9,4.2204
2033-10-01,0.2581888,147,43.696156,-90.36719,10,2.7653
2033-11-01,-5.7255645,147,43.696156,-90.36719,11,1.8413
2033-12-01,-8.599492,147,43.696156,-90.36719,12,1.3697
2034-01-01,-7.2288437,147,43.696156,-90.36719,1,1.8242
2034-02-01,-0.7221249,147,43.696156,-90.36719,2,2.9088
2034-03-01,6.9609923,147,43.696156,-90.36719,3,3.8638
2034-04-01,12.936431,147,43.696156,-90.36719,4,4.596
2034-05-01,18.107658,147,43.696156,-90.36719,5,5.5114
2034-06-01,20.451712,147,43.696156,-90.36719,6,6.0586
2034-07-01,19.359991,147,43.696156,-90.36719,7,6.2222
2034-08-01,15.019586,147,43.696156,-90.36719,8,5.3021
2034-09-01,7.7671285,147,43.696156,-90.36719,9,4.2204
2034-10-01,0.2581969,147,43.696156,-90.36719,10,2.7653
2034-11-01,-5.7255588,147,43.696156,-90.36719,11,1.8413
2034-12-01,-8.599488,147,43.696156,-90.36719,12,1.3697
2035-01-01,-7.2288413,147,43.696156,-90.36719,1,1.8242
2035-02-01,-0.72212255,147,43.696156,-90.36719,2,2.9088
2035-03-01,6.9609947,147,43.696156,-90.36719,3,3.8638
2035-04-01,12.936434,147,43.696156,-90.36719,4,4.596
2035-05-01,18.10766,147,43.696156,-90.36719,5,5.5114
2035-06-01,20.451708,147,43.696156,-90.36719,6,6.0586
2035-07-01,19.359991,147,43.696156,-90.36719,7,6.2222
2035-08-01,15.019586,147,43.696156,-90.36719,8,5.3021
2035-09-01,7.7671285,147,43.696156,-90.36719,9,4.2204
2035-10-01,0.2581969,147,43.696156,-90.36719,10,2.7653
2035-11-01,-5.725559,147,43.696156,-90.36719,11,1.8413
2035-12-01,-8.599489,147,43.696156,-90.36719,12,1.3697
2026-01-01,7.1138244,148,35.94793,-101.09875,1,3.1034
2026-02-01,12.082584,148,35.94793,-101.09875,2,3.883
2026-03-01,16.012142,148,35.94793,-101.09875,3,5.1691
2026-04-01,20.74332,148,35.94793,-101.09875,4,6.3758
2026-05-01,24.912258,148,35.94793,-101.09875,5,7.0342
2026-06-01,26.829702,148,35.94793,-101.09875,6,7.5811
2026-07-01,25.86681,148,35.94793,-101.09875,7,7.2634
2026-08-01,22.122355,148,35.94793,-101.09875,8,6.444
2026-09-01,16.325716,148,35.94793,-101.09875,9,5.5142
2026-10-01,9.67996,148,35.94793,-101.09875,10,4.2523
2026-11-01,4.850723,148,35.94793,-101.09875,11,3.3106
2026-12-01,3.5457356,148,35.94793,-101.09875,12,2.7055
2027-01-01,6.1200976,148,35.94793,-101.09875,1,3.1034
2027-02-01,11.316851,148,35.94793,-101.09875,2,3.883
2027-03-01,15.190752,148,35.94793,-101.09875,3,5.1691
2027-04-01,20.23255,148,35.94793,-101.09875,4,6.3758
2027-05-01,24.651297,148,35.94793,-101.09875,5,7.0342
2027-06-01,26.563227,148,35.94793,-101.09875,6,7.5811
2027-07-01,25.524782,148,35.94793,-101.09875,7,7.2634
2027-08-01,21.676922,148,35.94793,-101.09875,8,6.444
2027-09-01,15.57331,148,35.94793,-101.09875,9,5.5142
2027-10-01,8.747925,148,35.94793,-101.09875,10,4.2523
2027-11-01,3.5735023,148,35.94793,-101.09875,11,3.3106
2027-12-01,2.6600459,148,35.94793,-101.09875,12,2.7055
2028-01-01,4.558174,148,35.94793,-101.09875,1,3.1034
2028-02-01,10.206511,148,35.94793,-101.09875,2,3.883
2028-03-01,14.427925,148,35.94793,-101.09875,3,5.1691
2028-04-01,19.655651,148,35.94793,-101.09875,4,6.3758
2028-05-01,24.36888,148,35.94793,-101.09875,5,7.0342
2028-06-01,26.40663,148,35.94793,-101.09875,6,7.5811
2028-07-01,25.40812,148,35.94793,-101.09875,7,7.2634
2028-08-01,21.590485,148,35.94793,-101.09875,8,6.444
2028-09-01,15.4357605,148,35.94793,-101.09875,9,5.5142
2028-10-01,8.554737,148,35.94793,-101.09875,10,4.2523
2028-11-01,3.3700755,148,35.94793,-101.09875,11,3.3106
2028-12-01,2.4969811,148,35.94793,-101.09875,12,2.7055
2029-01-01,4.1681333,148,35.94793,-101.09875,1,3.1034
2029-02-01,9.912382,148,35.94793,-101.09875,2,3.883
2029-03-01,14.226482,148,35.94793,-101.09875,3,5.1691
2029-04-01,19.502645,148,35.94793,-101.09875,4,6.3758
2029-05-01,24.275066,148,35.94793,-101.09875,5,7.0342
2029-06-01,26.33991,148,35.94793,-101.09875,6,7.5811
2029-07-01,25.349253,148,35.94793,-101.09875,7,7.2634
2029-08-01,21.542871,148,35.94793,-101.09875,8,6.444
2029-09-01,15.377762,148,35.94793,-101.09875,9,5.5142
2029-10-01,8.493639,148,35.94793,-101.09875,10,4.2523
2029-11-01,3.331952,148,35.94793,-101.09875,11,3.3106
2029-12-01,2.471622,148,35.94793,-101.09875,12,2.7055
2030-01-01,4.123209,148,35.94793,-101.09875,1,3.1034
2030-02-01,9.8612385,148,35.94793,-101.09875,2,3.883
2030-03-01,14.193783,148,35.94793,-101.09875,3,5.1691
2030-04-01,19.473322,148,35.94793,-101.09875,4,6.3758
2030-05-01,24.253708,148,35.94793,-101.09875,5,7.0342
2030-06-01,26.323025,148,35.94793,-101.09875,6,7.5811
2030-07-01,25.333485,148,35.94793,-101.09875,7,7.2634
2030-08-01,21.529915,148,35.94793,-101.09875,8,6.444
2030-09-01,15.363067,148,35.94793,-101.09875,9,5.5142
2030-10-01,8.479271,148,35.94793,-101.09875,10,4.2523
2030-11-01,3.3244827,148,35.94793,-101.09875,11,3.3106
2030-12-01,2.4694495,148,35.94793,-101.09875,12,2.7055
2031-01-01,4.116969,148,35.94793,-101.09875,1,3.1034
2031-02-01,9.853965,148,35.94793,-101.09875,2,3.883
2031-03-01,14.189478,148,35.94793,-101.09875,3,5.1691
2031-04-01,19.469599,148,35.94793,-101.09875,4,6.3758
2031-05-01,24.250742,148,35.94793,-101.09875,5,7.0342
2031-06-01,26.320606,148,35.94793,-101.09875,6,7.5811
2031-07-01,25.331049,148,35.94793,-101.09875,7,7.2634
2031-08-01,21.52785,148,35.94793,-101.09875,8,6.444
2031-09-01,15.36068,148,35.94793,-101.09875,9,5.5142
2031-10-01,8.476789,148,35.94793,-101.09875,10,4.2523
2031-11-01,3.3231237,148,35.94793,-101.09875,11,3.3106
2031-12-01,2.4691765,148,35.94793,-101.09875,12,2.7055
2032-01-01,4.116008,148,35.94793,-101.09875,1,3.1034
2032-02-01,9.853098,148,35.94793,-101.09875,2,3.883
2032-03-01,14.189074,148,35.94793,-101.09875,3,5.1691
2032-04-01,19.469343,148,35.94793,-101.09875,4,6.3758
2032-05-01,24.250502,148,35.94793,-101.09875,5,7.0342
2032-06-01,26.320417,148,35.94793,-101.09875,6,7.5811
2032-07-01,25.330824,148,35.94793,-101.09875,7,7.2634
2032-08-01,21.527653,148,35.94793,-101.09875,8,6.444
2032-09-01,15.360443,148,35.94793,-101.09875,9,5.5142
2032-10-01,8.476514,148,35.94793,-101.09875,10,4.2523
2032-11-01,3.3229754,148,35.94793,-101.09875,11,3.3106
2032-12-01,2.4691844,148,35.94793,-101.09875,12,2.7055
2033-01-01,4.1159344,148,35.94793,-101.09875,1,3.1034
2033-02-01,9.853042,148,35.94793,-101.09875,2,3.883
2033-03-01,14.189063,148,35.94793,-101.09875,3,5.1691
2033-04-01,19.469357,148,35.94793,-101.09875,4,6.3758
2033-05-01,24.250505,148,35.94793,-101.09875,5,7.0342
2033-06-01,26.320425,148,35.94793,-101.09875,6,7.5811
2033-07-01,25.33082,148,35.94793,-101.09875,7,7.2634
2033-08-01,21.527655,148,35.94793,-101.09875,8,6.444
2033-09-01,15.360449,148,35.94793,-101.09875,9,5.5142
2033-10-01,8.476516,148,35.94793,-101.09875,10,4.2523
2033-11-01,3.3229861,148,35.94793,-101.09875,11,3.3106
2033-12-01,2.469208,148,35.94793,-101.09875,12,2.7055
2034-01-01,4.1159515,148,35.94793,-101.09875,1,3.1034
2034-02-01,9.853057,148,35.94793,-101.09875,2,3.883
2034-03-01,14.189075,148,35.94793,-101.09875,3,5.1691
2034-04-01,19.46937,148,35.94793,-101.09875,4,6.3758
2034-05-01,24.250515,148,35.94793,-101.09875,5,7.0342
2034-06-01,26.32043,148,35.94793,-101.09875,6,7.5811
2034-07-01,25.330828,148,35.94793,-101.09875,7,7.2634
2034-08-01,21.527658,148,35.94793,-101.09875,8,6.444
2034-09-01,15.36046,148,35.94793,-101.09875,9,5.5142
2034-10-01,8.476524,148,35.94793,-101.09875,10,4.2523
2034-11-01,3.3229945,148,35.94793,-101.09875,11,3.3106
2034-12-01,2.4692159,148,35.94793,-101.09875,12,2.7055
2035-01-01,4.11596,148,35.94793,-101.09875,1,3.1034
2035-02-01,9.853065,148,35.94793,-101.09875,2,3.883
2035-03-01,14.189079,148,35.94793,-101.09875,3,5.1691
2035-04-01,19.469374,148,35.94793,-101.09875,4,6.3758
2035-05-01,24.250519,148,35.94793,-101.09875,5,7.0342
2035-06-01,26.320433,148,35.94793,-101.09875,6,7.5811
2035-07-01,25.330832,148,35.94793,-101.09875,7,7.2634
2035-08-01,21.52766,148,35.94793,-101.09875,8,6.444
2035-09-01,15.36046,148,35.94793,-101.09875,9,5.5142
2035-10-01,8.476527,148,35.94793,-101.09875,10,4.2523
2035-11-01,3.3229964,148,35.94793,-101.09875,11,3.3106
2035-12-01,2.4692187,148,35.94793,-101.09875,12,2.7055
2026-01-01,4.5546007,149,37.748425,-89.100464,1,2.1802
2026-02-01,10.022872,149,37.748425,-89.100464,2,2.8426
2026-03-01,14.5581665,149,37.748425,-89.100464,3,3.829
2026-04-01,19.447634,149,37.748425,-89.100464,4,5.1199
2026-05-01,23.554594,149,37.748425,-89.100464,5,5.742
2026-06-01,25.43573,149,37.748425,-89.100464,6,6.5503
2026-07-01,24.451805,149,37.748425,-89.100464,7,6.2942
2026-08-01,20.775078,149,37.748425,-89.100464,8,5.6743
2026-09-01,14.841172,149,37.748425,-89.100464,9,4.7832
2026-10-01,8.063138,149,37.748425,-89.100464,10,3.5477
2026-11-01,3.0918236,149,37.748425,-89.100464,11,2.4881
2026-12-01,0.7684337,149,37.748425,-89.100464,12,1.8686
2027-01-01,2.8309946,149,37.748425,-89.100464,1,2.1802
2027-02-01,8.460766,149,37.748425,-89.100464,2,2.8426
2027-03-01,13.588049,149,37.748425,-89.100464,3,3.829
2027-04-01,18.823975,149,37.748425,-89.100464,4,5.1199
2027-05-01,23.083221,149,37.748425,-89.100464,5,5.742
2027-06-01,24.962692,149,37.748425,-89.100464,6,6.5503
2027-07-01,23.934444,149,37.748425,-89.100464,7,6.2942
2027-08-01,20.218992,149,37.748425,-89.100464,8,5.6743
2027-09-01,13.942716,149,37.748425,-89.100464,9,4.7832
2027-10-01,6.964639,149,37.748425,-89.100464,10,3.5477
2027-11-01,1.9758159,149,37.748425,-89.100464,11,2.4881
2027-12-01,-0.4735624,149,37.748425,-89.100464,12,1.8686
2028-01-01,1.2247102,149,37.748425,-89.100464,1,2.1802
2028-02-01,7.0498695,149,37.748425,-89.100464,2,2.8426
2028-03-01,12.972022,149,37.748425,-89.100464,3,3.829
2028-04-01,18.459677,149,37.748425,-89.100464,4,5.1199
2028-05-01,22.84019,149,37.748425,-89.100464,5,5.742
2028-06-01,24.819504,149,37.748425,-89.100464,6,6.5503
2028-07-01,23.841528,149,37.748425,-89.100464,7,6.2942
2028-08-01,20.118906,149,37.748425,-89.100464,8,5.6743
2028-09-01,13.794232,149,37.748425,-89.100464,9,4.7832
2028-10-01,6.7561016,149,37.748425,-89.100464,10,3.5477
2028-11-01,1.802324,149,37.748425,-89.100464,11,2.4881
2028-12-01,-0.7313503,149,37.748425,-89.100464,12,1.8686
2029-01-01,0.9394274,149,37.748425,-89.100464,1,2.1802
2029-02-01,6.745152,149,37.748425,-89.100464,2,2.8426
2029-03-01,12.829524,149,37.748425,-89.100464,3,3.829
2029-04-01,18.372179,149,37.748425,-89.100464,4,5.1199
2029-05-01,22.777126,149,37.748425,-89.100464,5,5.742
2029-06-01,24.769175,149,37.748425,-89.100464,6,6.5503
2029-07-01,23.814669,149,37.748425,-89.100464,7,6.2942
2029-08-01,20.084524,149,37.748425,-89.100464,8,5.6743
2029-09-01,13.754581,149,37.748425,-89.100464,9,4.7832
2029-10-01,6.7258797,149,37.748425,-89.100464,10,3.5477
2029-11-01,1.7858467,149,37.748425,-89.100464,11,2.4881
2029-12-01,-0.74784327,149,37.748425,-89.100464,12,1.8686
2030-01-01,0.918184,149,37.748425,-89.100464,1,2.1802
2030-02-01,6.7138886,149,37.748425,-89.100464,2,2.8426
2030-03-01,12.811971,149,37.748425,-89.100464,3,3.829
2030-04-01,18.360924,149,37.748425,-89.100464,4,5.1199
2030-05-01,22.770699,149,37.748425,-89.100464,5,5.742
2030-06-01,24.760817,149,37.748425,-89.100464,6,6.5503
2030-07-01,23.810768,149,37.748425,-89.100464,7,6.2942
2030-08-01,20.079151,149,37.748425,-89.100464,8,5.6743
2030-09-01,13.749796,149,37.748425,-89.100464,9,4.7832
2030-10-01,6.723976,149,37.748425,-89.100464,10,3.5477
2030-11-01,1.7866777,149,37.748425,-89.100464,11,2.4881
2030-12-01,-0.7450465,149,37.748425,-89.100464,12,1.8686
2031-01-01,0.92030084,149,37.748425,-89.100464,1,2.1802
2031-02-01,6.715948,149,37.748425,-89.100464,2,2.8426
2031-03-01,12.812631,149,37.748425,-89.100464,3,3.829
2031-04-01,18.361565,149,37.748425,-89.100464,4,5.1199
2031-05-01,22.77138,149,37.748425,-89.100464,5,5.742
2031-06-01,24.760838,149,37.748425,-89.100464,6,6.5503
2031-07-01,23.811127,149,37.748425,-89.100464,7,6.2942
2031-08-01,20.079248,149,37.748425,-89.100464,8,5.6743
2031-09-01,13.750191,149,37.748425,-89.100464,9,4.7832
2031-10-01,6.7246,149,37.748425,-89.100464,10,3.5477
2031-11-01,1.787472,149,37.748425,-89.100464,11,2.4881
2031-12-01,-0.7437916,149,37.748425,-89.100464,12,1.8686
2032-01-01,0.921636,149,37.748425,-89.100464,1,2.1802
2032-02-01,6.7176266,149,37.748425,-89.100464,2,2.8426
2032-03-01,12.81345,149,37.748425,-89.100464,3,3.829
2032-04-01,18.362154,149,37.748425,-89.100464,4,5.1199
2032-05-01,22.771818,149,37.748425,-89.100464,5,5.742
2032-06-01,24.761168,149,37.748425,-89.100464,6,6.5503
2032-07-01,23.811401,149,37.748425,-89.100464,7,6.2942
2032-08-01,20.079506,149,37.748425,-89.100464,8,5.6743
2032-09-01,13.75053,149,37.748425,-89.100464,9,4.7832
2032-10-01,6.724915,149,37.748425,-89.100464,10,3.5477
2032-11-01,1.7877216,149,37.748425,-89.100464,11,2.4881
2032-12-01,-0.7434809,149,37.748425,-89.100464,12,1.8686
2033-01-01,0.92197454,149,37.748425,-89.100464,1,2.1802
2033-02-01,6.71804,149,37.748425,-89.100464,2,2.8426
2033-03-01,12.813655,149,37.748425,-89.100464,3,3.829
2033-04-01,18.362295,149,37.748425,-89.100464,4,5.1199
2033-05-01,22.771912,149,37.748425,-89.100464,5,5.742
2033-06-01,24.761263,149,37.748425,-89.100464,6,6.5503
2033-07-01,23.811466,149,37.748425,-89.100464,7,6.2942
2033-08-01,20.07958,149,37.748425,-89.100464,8,5.6743
2033-09-01,13.750621,149,37.748425,-89.100464,9,4.7832
2033-10-01,6.7249923,149,37.748425,-89.100464,10,3.5477
2033-11-01,1.7877729,149,37.748425,-89.100464,11,2.4881
2033-12-01,-0.74342763,149,37.748425,-89.100464,12,1.8686
2034-01-01,0.9220309,149,37.748425,-89.100464,1,2.1802
2034-02-01,6.7181044,149,37.748425,-89.100464,2,2.8426
2034-03-01,12.813689,149,37.748425,-89.100464,3,3.829
2034-04-01,18.362312,149,37.748425,-89.100464,4,5.1199
2034-05-01,22.77192,149,37.748425,-89.100464,5,5.742
2034-06-01,24.761276,149,37.748425,-89.100464,6,6.5503
2034-07-01,23.811472,149,37.748425,-89.100464,7,6.2942
2034-08-01,20.07959,149,37.748425,-89.100464,8,5.6743
2034-09-01,13.750633,149,37.748425,-89.100464,9,4.7832
2034-10-01,6.7250032,149,37.748425,-89.100464,10,3.5477
2034-11-01,1.7877784,149,37.748425,-89.100464,11,2.4881
2034-12-01,-0.7434241,149,37.748425,-89.100464,12,1.8686
2035-01-01,0.9220349,149,37.748425,-89.100464,1,2.1802
2035-02-01,6.7181106,149,37.748425,-89.100464,2,2.8426
2035-03-01,12.813689,149,37.748425,-89.100464,3,3.829
2035-04-01,18.362312,149,37.748425,-89.100464,4,5.1199
2035-05-01,22.771921,149,37.748425,-89.100464,5,5.742
2035-06-01,24.761278,149,37.748425,-89.100464,6,6.5503
2035-07-01,23.811474,149,37.748425,-89.100464,7,6.2942
2035-08-01,20.079592,149,37.748425,-89.100464,8,5.6743
2035-09-01,13.750635,149,37.748425,-89.100464,9,4.7832
2035-10-01,6.725004,149,37.748425,-89.100464,10,3.5477
2035-11-01,1.787779,149,37.748425,-89.100464,11,2.4881
2035-12-01,-0.74342513,149,37.748425,-89.100464,12,1.8686
2026-01-01,6.9009457,150,41.291492,-123.521065,1,1.8768
2026-02-01,8.900153,150,41.291492,-123.521065,2,2.7874
2026-03-01,11.102441,150,41.291492,-123.521065,3,3.9276
2026-04-01,13.707143,150,41.291492,-123.521065,4,5.377
2026-05-01,17.54252,150,41.291492,-123.521065,5,6.7673
2026-06-01,20.230995,150,41.291492,-123.521065,6,7.7914
2026-07-01,20.15727,150,41.291492,-123.521065,7,8.076
2026-08-01,17.370823,150,41.291492,-123.521065,8,7.0361
2026-09-01,12.894315,150,41.291492,-123.521065,9,5.4907
2026-10-01,7.875814,150,41.291492,-123.521065,10,3.7198
2026-11-01,4.697229,150,41.291492,-123.521065,11,2.1763
2026-12-01,4.856351,150,41.291492,-123.521065,12,1.5449
2027-01-01,6.0505853,150,41.291492,-123.521065,1,1.8768
2027-02-01,8.055193,150,41.291492,-123.521065,2,2.7874
2027-03-01,10.402825,150,41.291492,-123.521065,3,3.9276
2027-04-01,13.207567,150,41.291492,-123.521065,4,5.377
2027-05-01,17.077682,150,41.291492,-123.521065,5,6.7673
2027-06-01,19.796597,150,41.291492,-123.521065,6,7.7914
2027-07-01,19.863691,150,41.291492,-123.521065,7,8.076
2027-08-01,17.012062,150,41.291492,-123.521065,8,7.0361
2027-09-01,12.326521,150,41.291492,-123.521065,9,5.4907
2027-10-01,7.0310893,150,41.291492,-123.521065,10,3.7198
2027-11-01,4.20252,150,41.291492,-123.521065,11,2.1763
2027-12-01,4.4646835,150,41.291492,-123.521065,12,1.5449
2028-01-01,5.4164634,150,41.291492,-123.521065,1,1.8768
2028-02-01,7.1424847,150,41.291492,-123.521065,2,2.7874
2028-03-01,9.756615,150,41.291492,-123.521065,3,3.9276
2028-04-01,12.731769,150,41.291492,-123.521065,4,5.377
2028-05-01,16.698212,150,41.291492,-123.521065,5,6.7673
2028-06-01,19.534468,150,41.291492,-123.521065,6,7.7914
2028-07-01,19.751884,150,41.291492,-123.521065,7,8.076
2028-08-01,16.906752,150,41.291492,-123.521065,8,7.0361
2028-09-01,12.170995,150,41.291492,-123.521065,9,5.4907
2028-10-01,6.7854047,150,41.291492,-123.521065,10,3.7198
2028-11-01,4.119304,150,41.291492,-123.521065,11,2.1763
2028-12-01,4.336607,150,41.291492,-123.521065,12,1.5449
2029-01-01,5.280003,150,41.291492,-123.521065,1,1.8768
2029-02-01,6.887547,150,41.291492,-123.521065,2,2.7874
2029-03-01,9.548284,150,41.291492,-123.521065,3,3.9276
2029-04-01,12.571325,150,41.291492,-123.521065,4,5.377
2029-05-01,16.558418,150,41.291492,-123.521065,5,6.7673
2029-06-01,19.428722,150,41.291492,-123.521065,6,7.7914
2029-07-01,19.687273,150,41.291492,-123.521065,7,8.076
2029-08-01,16.845768,150,41.291492,-123.521065,8,7.0361
2029-09-01,12.0950575,150,41.291492,-123.521065,9,5.4907
2029-10-01,6.692256,150,41.291492,-123.521065,10,3.7198
2029-11-01,4.092391,150,41.291492,-123.521065,11,2.1763
2029-12-01,4.2946334,150,41.291492,-123.521065,12,1.5449
2030-01-01,5.2416315,150,41.291492,-123.521065,1,1.8768
2030-02-01,6.8128366,150,41.291492,-123.521065,2,2.7874
2030-03-01,9.485677,150,41.291492,-123.521065,3,3.9276
2030-04-01,12.521856,150,41.291492,-123.521065,4,5.377
2030-05-01,16.51396,150,41.291492,-123.521065,5,6.7673
2030-06-01,19.394512,150,41.291492,-123.521065,6,7.7914
2030-07-01,19.664577,150,41.291492,-123.521065,7,8.076
2030-08-01,16.82399,150,41.291492,-123.521065,8,7.0361
2030-09-01,12.067849,150,41.291492,-123.521065,9,5.4907
2030-10-01,6.659089,150,41.291492,-123.521065,10,3.7198
2030-11-01,4.08255,150,41.291492,-123.521065,11,2.1763
2030-12-01,4.2801695,150,41.291492,-123.521065,12,1.5449
2031-01-01,5.228444,150,41.291492,-123.521065,1,1.8768
2031-02-01,6.7878013,150,41.291492,-123.521065,2,2.7874
2031-03-01,9.465248,150,41.291492,-123.521065,3,3.9276
2031-04-01,12.505872,150,41.291492,-123.521065,4,5.377
2031-05-01,16.499815,150,41.291492,-123.521065,5,6.7673
2031-06-01,19.383741,150,41.291492,-123.521065,6,7.7914
2031-07-01,19.657467,150,41.291492,-123.521065,7,8.076
2031-08-01,16.817055,150,41.291492,-123.521065,8,7.0361
2031-09-01,12.059025,150,41.291492,-123.521065,9,5.4907
2031-10-01,6.648134,150,41.291492,-123.521065,10,3.7198
2031-11-01,4.0791817,150,41.291492,-123.521065,11,2.1763
2031-12-01,4.2752943,150,41.291492,-123.521065,12,1.5449
2032-01-01,5.223977,150,41.291492,-123.521065,1,1.8768
2032-02-01,6.7793818,150,41.291492,-123.521065,2,2.7874
2032-03-01,9.4584255,150,41.291492,-123.521065,3,3.9276
2032-04-01,12.50056,150,41.291492,-123.521065,4,5.377
2032-05-01,16.495152,150,41.291492,-123.521065,5,6.7673
2032-06-01,19.38022,150,41.291492,-123.521065,6,7.7914
2032-07-01,19.655163,150,41.291492,-123.521065,7,8.076
2032-08-01,16.814808,150,41.291492,-123.521065,8,7.0361
2032-09-01,12.05616,150,41.291492,-123.521065,9,5.4907
2032-10-01,6.644563,150,41.291492,-123.521065,10,3.7198
2032-11-01,4.0780773,150,41.291492,-123.521065,11,2.1763
2032-12-01,4.2736893,150,41.291492,-123.521065,12,1.5449
2033-01-01,5.2225018,150,41.291492,-123.521065,1,1.8768
2033-02-01,6.776598,150,41.291492,-123.521065,2,2.7874
2033-03-01,9.456163,150,41.291492,-123.521065,3,3.9276
2033-04-01,12.498797,150,41.291492,-123.521065,4,5.377
2033-05-01,16.4936,150,41.291492,-123.521065,5,6.7673
