state,year,energy_btu
OH,2006,3911618.0
OK,2006,1553651.0
OR,2006,825499.0
PA,2006,3892981.0
RI,2006,199951.0
SC,2006,1683303.0
SD,2006,286489.0
TN,2006,2273635.0
TX,2006,11632230.0
US,2006,97231383.0
UT,2006,775083.0
VA,2006,2555818.0
VT,2006,151182.0
WA,2006,1573356.0
WI,2006,1849964.0
WV,2006,754206.0
WY,2006,474497.0
AK,2007,714615.0
AL,2007,2067485.0
AR,2007,1108782.0
AZ,2007,1466903.0
CA,2007,7923319.0
CO,2007,1463502.0
CT,2007,838749.0
DC,2007,189393.0
DE,2007,291538.0
FL,2007,4405230.0
GA,2007,3061401.0
HI,2007,334047.0
IA,2007,1354377.0
ID,2007,475593.0
IL,2007,4075892.0
IN,2007,2955502.0
KS,2007,1150829.0
KY,2007,2031787.0
LA,2007,4275672.0
MA,2007,1447013.0
MD,2007,1486507.0
ME,2007,429579.0
MI,2007,3013504.0
MN,2007,1869802.0
MO,2007,1977175.0
MS,2007,1223586.0
MT,2007,433895.0
NC,2007,2661571.0
ND,2007,432847.0
NE,2007,754246.0
NH,2007,305098.0
NJ,2007,2655233.0
NM,2007,708988.0
NV,2007,709143.0
NY,2007,3785871.0
OH,2007,4037709.0
OK,2007,1546213.0
OR,2007,848545.0
PA,2007,3949447.0
RI,2007,197786.0
SC,2007,1662874.0
SD,2007,308666.0
TN,2007,2303132.0
TX,2007,11711410.0
US,2007,98987749.0
UT,2007,778099.0
VA,2007,2616980.0
VT,2007,151660.0
WA,2007,1581440.0
WI,2007,1884986.0
WV,2007,784759.0
WY,2007,520180.0
AK,2008,642737.0
AL,2008,1976589.0
AR,2008,1082215.0
AZ,2008,1433406.0
CA,2008,7748640.0
CO,2008,1451814.0
CT,2008,770340.0
DC,2008,178021.0
DE,2008,288650.0
FL,2008,4250476.0
GA,2008,2926774.0
HI,2008,272843.0
IA,2008,1412115.0
ID,2008,468048.0
IL,2008,4070403.0
IN,2008,2912828.0
KS,2008,1108904.0
KY,2008,1993954.0
LA,2008,4215291.0
MA,2008,1421299.0
MD,2008,1443383.0
ME,2008,429493.0
MI,2008,2905605.0
MN,2008,1874372.0
MO,2008,1934242.0
MS,2008,1163638.0
MT,2008,419269.0
NC,2008,2671034.0
ND,2008,436772.0
NE,2008,792458.0
NH,2008,296396.0
NJ,2008,2581953.0
NM,2008,669937.0
NV,2008,674324.0
NY,2008,3691737.0
OH,2008,3987333.0
OK,2008,1550694.0
OR,2008,833313.0
PA,2008,3926058.0
RI,2008,194056.0
SC,2008,1631932.0
SD,2008,330909.0
TN,2008,2235386.0
TX,2008,11153070.0
US,2008,96657598.0
UT,2008,764169.0
VA,2008,2514658.0
VT,2008,140092.0
WA,2008,1566324.0
WI,2008,1874261.0
WV,2008,770619.0
WY,2008,533990.0
AK,2009,631141.0
AL,2009,1749863.0
AR,2009,1019337.0
AZ,2009,1351254.0
CA,2009,7429624.0
CO,2009,1430787.0
CT,2009,763039.0
DC,2009,180615.0
DE,2009,255701.0
FL,2009,4099568.0
GA,2009,2884852.0
HI,2009,272233.0
IA,2009,1398438.0
ID,2009,428088.0
IL,2009,3841146.0
IN,2009,2700448.0
KS,2009,1072050.0
KY,2009,1906534.0
LA,2009,4021054.0
MA,2009,1360232.0
MD,2009,1431461.0
ME,2009,389563.0
MI,2009,2679168.0
MN,2009,1742930.0
MO,2009,1830471.0
MS,2009,1110149.0
MT,2009,389891.0
NC,2009,2513686.0
ND,2009,424254.0
NE,2009,773922.0
NH,2009,292087.0
NJ,2009,2360786.0
NM,2009,637573.0
NV,2009,624799.0
NY,2009,3503947.0
OH,2009,3651766.0
OK,2009,1460984.0
OR,2009,802266.0
PA,2009,3608128.0
RI,2009,194769.0
SC,2009,1561124.0
SD,2009,330443.0
TN,2009,2010131.0
TX,2009,10745559.0
US,2009,91630574.0
UT,2009,736713.0
VA,2009,2396260.0
VT,2009,151042.0
WA,2009,1549202.0
WI,2009,1741700.0
WV,2009,697144.0
WY,2009,516461.0
AK,2010,629323.0
AL,2010,1906324.0
AR,2010,1108861.0
AZ,2010,1404430.0
CA,2010,7269474.0
CO,2010,1480944.0
CT,2010,767391.0
DC,2010,184241.0
DE,2010,263028.0
FL,2010,4306461.0
GA,2010,3117670.0
HI,2010,293799.0
IA,2010,1441943.0
ID,2010,455512.0
IL,2010,3957104.0
IN,2010,2831825.0
KS,2010,1090138.0
KY,2010,1984909.0
LA,2010,4111598.0
MA,2010,1417330.0
MD,2010,1462765.0
ME,2010,395546.0
MI,2010,2774343.0
MN,2010,1813361.0
MO,2010,1909924.0
MS,2010,1153321.0
MT,2010,373201.0
NC,2010,2716889.0
ND,2010,459000.0
NE,2010,858000.0
NH,2010,294182.0
NJ,2010,2277813.0
NM,2010,644615.0
NV,2010,669780.0
NY,2010,3690774.0
OH,2010,3774055.0
OK,2010,1542211.0
OR,2010,786172.0
PA,2010,3736071.0
RI,2010,195319.0
SC,2010,1652727.0
SD,2010,334485.0
TN,2010,2184446.0
TX,2010,11418060.0
US,2010,95129103.0
UT,2010,746590.0
VA,2010,2498119.0
VT,2010,150027.0
WA,2010,1543686.0
WI,2010,1783684.0
WV,2010,743395.0
WY,2010,530410.0
AK,2011,631768.0
AL,2011,1882660.0
AR,2011,1114972.0
AZ,2011,1430525.0
CA,2011,7186089.0
CO,2011,1426494.0
CT,2011,740235.0
DC,2011,174692.0
DE,2011,281046.0
FL,2011,4152538.0
GA,2011,2999215.0
HI,2011,297688.0
IA,2011,1441350.0
ID,2011,421540.0
IL,2011,3934122.0
IN,2011,2801444.0
KS,2011,1074483.0
KY,2011,1915801.0
LA,2011,4124451.0
MA,2011,1389041.0
MD,2011,1395912.0
ME,2011,393616.0
MI,2011,2810874.0
MN,2011,1792762.0
MO,2011,1854082.0
MS,2011,1126395.0
MT,2011,362401.0
NC,2011,2588774.0
ND,2011,505928.0
NE,2011,848376.0
NH,2011,291327.0
NJ,2011,2261325.0
NM,2011,661374.0
NV,2011,656117.0
NY,2011,3557476.0
OH,2011,3728725.0
OK,2011,1537902.0
OR,2011,757856.0
PA,2011,3727655.0
RI,2011,185462.0
SC,2011,1612538.0
SD,2011,319103.0
TN,2011,2115408.0
TX,2011,11623121.0
US,2011,93969435.0
UT,2011,780468.0
VA,2011,2378679.0
VT,2011,145839.0
WA,2011,1478475.0
WI,2011,1767437.0
WV,2011,729519.0
WY,2011,543253.0
AK,2012,620717.0
AL,2012,1863224.0
AR,2012,1064636.0
AZ,2012,1405648.0
CA,2012,7072294.0
CO,2012,1394248.0
CT,2012,726431.0
DC,2012,163794.0
DE,2012,279916.0
FL,2012,4053146.0
GA,2012,2817024.0
HI,2012,290679.0
IA,2012,1358008.0
ID,2012,427551.0
IL,2012,3803647.0
IN,2012,2714667.0
KS,2012,1036924.0
KY,2012,1881539.0
LA,2012,3995750.0
MA,2012,1349790.0
MD,2012,1358065.0
ME,2012,375922.0
MI,2012,2703263.0
MN,2012,1747882.0
MO,2012,1777037.0
MS,2012,1112775.0
MT,2012,357211.0
NC,2012,2499341.0
ND,2012,529650.0
NE,2012,837542.0
NH,2012,282660.0
NJ,2012,2154878.0
NM,2012,657153.0
NV,2012,650980.0
NY,2012,3412306.0
OH,2012,3580052.0
OK,2012,1515448.0
OR,2012,750369.0
PA,2012,3623830.0
RI,2012,183397.0
SC,2012,1565404.0
SD,2012,324068.0
TN,2012,2010247.0
TX,2012,11650027.0
US,2012,91664394.0
UT,2012,777194.0
VA,2012,2319180.0
VT,2012,126929.0
WA,2012,1486927.0
WI,2012,1710104.0
WV,2012,721739.0
WY,2012,539195.0
AK,2013,587689.0
AL,2013,1882183.0
AR,2013,1092194.0
AZ,2013,1422635.0
CA,2013,7141028.0
CO,2013,1420259.0
CT,2013,744609.0
DC,2013,166316.0
DE,2013,276655.0
FL,2013,4113052.0
GA,2013,2868107.0
HI,2013,293465.0
IA,2013,1430460.0
ID,2013,455268.0
IL,2013,3962061.0
IN,2013,2839736.0
KS,2013,1045632.0
KY,2013,1820409.0
LA,2013,3904336.0
MA,2013,1414648.0
MD,2013,1379305.0
ME,2013,390870.0
MI,2013,2843130.0
MN,2013,1821090.0
MO,2013,1837558.0
MS,2013,1089942.0
MT,2013,369323.0
NC,2013,2503234.0
ND,2013,570946.0
NE,2013,856122.0
NH,2013,299764.0
NJ,2013,2198547.0
NM,2013,660840.0
NV,2013,665141.0
NY,2013,3543324.0
OH,2013,3657072.0
OK,2013,1542829.0
OR,2013,784796.0
PA,2013,3832144.0
RI,2013,195484.0
SC,2013,1585737.0
SD,2013,347092.0
TN,2013,2041771.0
TX,2013,12388867.0
US,2013,94234417.0
UT,2013,815970.0
VA,2013,2390087.0
VT,2013,134383.0
WA,2013,1551849.0
WI,2013,1804267.0
WV,2013,740591.0
WY,2013,529026.0
AK,2014,585727.0
AL,2014,1930039.0
AR,2014,1108392.0
AZ,2014,1424922.0
CA,2014,7053028.0
CO,2014,1431962.0
CT,2014,748682.0
DC,2014,170057.0
DE,2014,276390.0
FL,2014,4158101.0
GA,2014,2940286.0
HI,2014,285390.0
IA,2014,1444090.0
ID,2014,444839.0
IL,2014,4038082.0
IN,2014,2881921.0
KS,2014,1076152.0
KY,2014,1761788.0
LA,2014,3922318.0
MA,2014,1420461.0
MD,2014,1390976.0
ME,2014,389665.0
MI,2014,2880439.0
MN,2014,1868616.0
MO,2014,1898451.0
MS,2014,1102348.0
MT,2014,364263.0
NC,2014,2557339.0
ND,2014,613985.0
NE,2014,859049.0
NH,2014,307962.0
NJ,2014,2212385.0
NM,2014,667442.0
NV,2014,667599.0
NY,2014,3651925.0
OH,2014,3761488.0
OK,2014,1604125.0
OR,2014,773334.0
PA,2014,3958079.0
RI,2014,202362.0
SC,2014,1630494.0
SD,2014,344542.0
TN,2014,2127364.0
TX,2014,12355966.0
US,2014,95322209.0
UT,2014,786800.0
VA,2014,2445751.0
VT,2014,137285.0
WA,2014,1530291.0
WI,2014,1852899.0
WV,2014,771980.0
WY,2014,524393.0
AK,2015,603471.0
AL,2015,1880980.0
AR,2015,1043382.0
AZ,2015,1443936.0
CA,2015,7136949.0
CO,2015,1439256.0
CT,2015,754318.0
DC,2015,169442.0
DE,2015,280223.0
FL,2015,4309044.0
GA,2015,2945148.0
HI,2015,288390.0
IA,2015,1404875.0
ID,2015,467796.0
IL,2015,3870603.0
IN,2015,2786382.0
KS,2015,1041248.0
KY,2015,1710943.0
LA,2015,3896246.0
MA,2015,1436590.0
MD,2015,1388315.0
ME,2015,399556.0
MI,2015,2792943.0
MN,2015,1745523.0
MO,2015,1812747.0
MS,2015,1085094.0
MT,2015,368124.0
NC,2015,2548314.0
ND,2015,583751.0
NE,2015,835564.0
NH,2015,310768.0
NJ,2015,2166983.0
NM,2015,667386.0
NV,2015,654144.0
NY,2015,3655768.0
OH,2015,3659083.0
OK,2015,1538143.0
OR,2015,782114.0
PA,2015,3873641.0
RI,2015,201687.0
SC,2015,1649793.0
SD,2015,344341.0
TN,2015,2098448.0
TX,2015,12469454.0
US,2015,94462877.0
UT,2015,789707.0
VA,2015,2407419.0
VT,2015,136341.0
WA,2015,1563625.0
WI,2015,1784733.0
WV,2015,758971.0
WY,2015,496831.0
AK,2016,582349.0
AL,2016,1895651.0
AR,2016,1036535.0
AZ,2016,1465473.0
CA,2016,7136403.0
CO,2016,1394462.0
CT,2016,721597.0
DC,2016,163726.0
DE,2016,276692.0
FL,2016,4344665.0
GA,2016,2910005.0
HI,2016,289064.0
IA,2016,1413694.0
ID,2016,463480.0
IL,2016,3874872.0
IN,2016,2733573.0
KS,2016,1018002.0
KY,2016,1684010.0
LA,2016,4011551.0
MA,2016,1388509.0
MD,2016,1346428.0
ME,2016,368409.0
MI,2016,2771665.0
MN,2016,1770116.0
MO,2016,1761978.0
MS,2016,1071655.0
MT,2016,368963.0
NC,2016,2561023.0
ND,2016,555107.0
NE,2016,846564.0
NH,2016,301534.0
NJ,2016,2125088.0
NM,2016,652846.0
NV,2016,676850.0
NY,2016,3578728.0
OH,2016,3610452.0
OK,2016,1512185.0
OR,2016,785750.0
PA,2016,3739051.0
RI,2016,183572.0
SC,2016,1646697.0
SD,2016,337367.0
TN,2016,2140236.0
TX,2016,12617682.0
US,2016,94072893.0
UT,2016,791464.0
VA,2016,2385837.0
VT,2016,130462.0
WA,2016,1636229.0
WI,2016,1765872.0
WV,2016,752461.0
WY,2016,492957.0
AK,2017,590557.0
AL,2017,1867860.0
AR,2017,1043618.0
AZ,2017,1465780.0
CA,2017,7145251.0
CO,2017,1398847.0
CT,2017,724034.0
DC,2017,155197.0
DE,2017,274259.0
FL,2017,4324444.0
GA,2017,2880666.0
HI,2017,295483.0
IA,2017,1450807.0
ID,2017,468777.0
IL,2017,3832517.0
IN,2017,2630940.0
KS,2017,985787.0
KY,2017,1631641.0
LA,2017,4180645.0
MA,2017,1386997.0
MD,2017,1297833.0
ME,2017,355026.0
MI,2017,2760178.0
MN,2017,1779751.0
MO,2017,1722939.0
MS,2017,1067882.0
MT,2017,381910.0
NC,2017,2507091.0
ND,2017,595110.0
NE,2017,838416.0
NH,2017,310340.0
NJ,2017,2071086.0
NM,2017,657837.0
NV,2017,699273.0
NY,2017,3559511.0
OH,2017,3556367.0
OK,2017,1514805.0
OR,2017,823286.0
PA,2017,3739767.0
RI,2017,180777.0
SC,2017,1637042.0
SD,2017,344438.0
TN,2017,2068053.0
TX,2017,12739711.0
US,2017,93892854.0
UT,2017,801129.0
VA,2017,2363063.0
VT,2017,129063.0
WA,2017,1635421.0
WI,2017,1782370.0
WV,2017,742075.0
WY,2017,522657.0
AK,2018,593777.0
AL,2018,1912733.0
AR,2018,1102555.0
AZ,2018,1477247.0
CA,2018,7292387.0
CO,2018,1447460.0
CT,2018,750341.0
DC,2018,162007.0
DE,2018,292745.0
FL,2018,4412536.0
GA,2018,2946672.0
HI,2018,294240.0
IA,2018,1520994.0
ID,2018,467171.0
IL,2018,3961761.0
IN,2018,2769007.0
KS,2018,1044236.0
KY,2018,1716399.0
LA,2018,4219960.0
MA,2018,1415642.0
MD,2018,1342823.0
ME,2018,356505.0
MI,2018,2873868.0
MN,2018,1857588.0
MO,2018,1836631.0
MS,2018,1104397.0
MT,2018,393240.0
NC,2018,2595129.0
ND,2018,624149.0
NE,2018,873966.0
NH,2018,318213.0
NJ,2018,2171789.0
NM,2018,667998.0
NV,2018,714668.0
NY,2018,3733207.0
OH,2018,3697336.0
OK,2018,1582673.0
OR,2018,819942.0
PA,2018,3901072.0
RI,2018,193934.0
SC,2018,1656463.0
SD,2018,353944.0
TN,2018,2143282.0
TX,2018,13539508.0
US,2018,97391985.0
UT,2018,821269.0
VA,2018,2454395.0
VT,2018,133191.0
WA,2018,1627018.0
WI,2018,1861689.0
WV,2018,818371.0
WY,2018,546375.0
AK,2019,595801.0
AL,2019,1883685.0
AR,2019,1077563.0
AZ,2019,1495891.0
CA,2019,7231426.0
CO,2019,1484292.0
CT,2019,729892.0
DC,2019,157329.0
DE,2019,291587.0
FL,2019,4338168.0
GA,2019,2903162.0
HI,2019,296556.0
IA,2019,1503136.0
ID,2019,485120.0
IL,2019,3887683.0
IN,2019,2732665.0
KS,2019,1031443.0
KY,2019,1683555.0
LA,2019,4257243.0
MA,2019,1414088.0
MD,2019,1311993.0
ME,2019,350692.0
MI,2019,2840026.0
MN,2019,1822664.0
MO,2019,1772045.0
MS,2019,1092194.0
MT,2019,405678.0
NC,2019,2566245.0
ND,2019,641160.0
NE,2019,866742.0
NH,2019,312436.0
NJ,2019,2074884.0
NM,2019,702099.0
NV,2019,715008.0
NY,2019,3630879.0
OH,2019,3578240.0
OK,2019,1541326.0
OR,2019,850720.0
PA,2019,3794359.0
RI,2019,187842.0
SC,2019,1621169.0
SD,2019,351091.0
TN,2019,2093393.0
TX,2019,13722915.0
US,2019,96564778.0
UT,2019,833570.0
VA,2019,2422690.0
VT,2019,132716.0
WA,2019,1702185.0
WI,2019,1812444.0
WV,2019,817732.0
WY,2019,534214.0
AK,2020,626207.0
AL,2020,1795668.0
AR,2020,1012312.0
AZ,2020,1439270.0
CA,2020,6432232.0
CO,2020,1346989.0
CT,2020,664819.0
DC,2020,132167.0
DE,2020,263799.0
FL,2020,3954655.0
GA,2020,2656941.0
HI,2020,219357.0
IA,2020,1349801.0
ID,2020,462867.0
IL,2020,3549235.0
IN,2020,2502122.0
KS,2020,970610.0
KY,2020,1542617.0
LA,2020,4178183.0
MA,2020,1218298.0
MD,2020,1164157.0
ME,2020,323501.0
MI,2020,2561344.0
MN,2020,1640945.0
MO,2020,1654294.0
MS,2020,1035679.0
MT,2020,371144.0
NC,2020,2363742.0
ND,2020,619246.0
NE,2020,813101.0
NH,2020,285472.0
NJ,2020,1862114.0
NM,2020,655082.0
NV,2020,643507.0
NY,2020,3141560.0
OH,2020,3350439.0
OK,2020,1443997.0
OR,2020,782885.0
PA,2020,3389382.0
RI,2020,172609.0
SC,2020,1507922.0
SD,2020,338987.0
TN,2020,1940366.0
TX,2020,12981013.0
US,2020,88857658.0
UT,2020,803893.0
VA,2020,2239523.0
VT,2020,112635.0
WA,2020,1419318.0
WI,2020,1660283.0
WV,2020,786352.0
WY,2020,483752.0
AK,2021,684975.0
AL,2021,1927858.0
AR,2021,1057206.0
AZ,2021,1482635.0
CA,2021,6778725.0
CO,2021,1386460.0
CT,2021,698947.0
DC,2021,139881.0
DE,2021,281104.0
FL,2021,4256909.0
GA,2021,2763082.0
HI,2021,255846.0
IA,2021,1385940.0
ID,2021,490373.0
IL,2021,3636248.0
IN,2021,2649708.0
KS,2021,968269.0
KY,2021,1646871.0
LA,2021,4257173.0
MA,2021,1281157.0
MD,2021,1220595.0
ME,2021,332964.0
MI,2021,2659383.0
MN,2021,1722694.0
MO,2021,1696141.0
MS,2021,1081477.0
MT,2021,379133.0
NC,2021,2519796.0
ND,2021,653347.0
NE,2021,843971.0
NH,2021,292720.0
NJ,2021,1965465.0
NM,2021,680597.0
NV,2021,687606.0
NY,2021,3344919.0
OH,2021,3491975.0
OK,2021,1490656.0
OR,2021,831873.0
PA,2021,3615526.0
RI,2021,183459.0
SC,2021,1604086.0
SD,2021,348360.0
TN,2021,2100903.0
TX,2021,13720661.0
US,2021,93350300.0
UT,2021,822925.0
VA,2021,2388988.0
VT,2021,115518.0
WA,2021,1525644.0
WI,2021,1721207.0
WV,2021,835873.0
WY,2021,481123.0
AK,2022,730277.0
AL,2022,1904247.0
AR,2022,1058036.0
AZ,2022,1512022.0
CA,2022,6855767.0
CO,2022,1427520.0
CT,2022,717542.0
DC,2022,141151.0
DE,2022,275185.0
FL,2022,4334307.0
GA,2022,2842621.0
HI,2022,270303.0
IA,2022,1426881.0
ID,2022,512667.0
IL,2022,3676428.0
IN,2022,2622566.0
KS,2022,1002713.0
KY,2022,1671827.0
LA,2022,4272592.0
MA,2022,1323388.0
MD,2022,1207626.0
ME,2022,327804.0
MI,2022,2712402.0
MN,2022,1756496.0
MO,2022,1729607.0
MS,2022,1098269.0
MT,2022,388515.0
NC,2022,2578739.0
ND,2022,675385.0
NE,2022,848127.0
NH,2022,297703.0
NJ,2022,2024328.0
NM,2022,683757.0
NV,2022,706539.0
NY,2022,3455050.0
OH,2022,3515032.0
OK,2022,1519985.0
OR,2022,843766.0
PA,2022,3738924.0
RI,2022,188272.0
SC,2022,1628035.0
SD,2022,353862.0
TN,2022,2106213.0
TX,2022,13829881.0
US,2022,94831564.0
UT,2022,851390.0
VA,2022,2449868.0
VT,2022,116167.0
WA,2022,1566242.0
WI,2022,1762186.0
WV,2022,829676.0
WY,2022,494020.0
AK,2023,746978.0
AL,2023,1860171.0
AR,2023,1049897.0
AZ,2023,1526567.0
CA,2023,6816746.0
CO,2023,1368260.0
CT,2023,688978.0
DC,2023,135231.0
DE,2023,268494.0
FL,2023,4301743.0
GA,2023,2838817.0
HI,2023,272874.0
IA,2023,1405284.0
ID,2023,505344.0
IL,2023,3486989.0
IN,2023,2555897.0
KS,2023,973356.0
KY,2023,1611130.0
LA,2023,4166787.0
MA,2023,1282732.0
MD,2023,1182581.0
ME,2023,328596.0
MI,2023,2543241.0
MN,2023,1689356.0
MO,2023,1681954.0
MS,2023,1074319.0
MT,2023,382218.0
NC,2023,2472784.0
ND,2023,703926.0
NE,2023,840136.0
NH,2023,294907.0
NJ,2023,1982296.0
NM,2023,680489.0
NV,2023,689433.0
NY,2023,3436991.0
OH,2023,3381273.0
OK,2023,1519146.0
OR,2023,875020.0
PA,2023,3607506.0
RI,2023,182950.0
SC,2023,1603946.0
SD,2023,347163.0
TN,2023,2058049.0
TX,2023,14137451.0
US,2023,93557489.0
UT,2023,853951.0
VA,2023,2435265.0
VT,2023,113104.0
WA,2023,1602662.0
WI,2023,1656177.0
WV,2023,832806.0
WY,2023,499766.0
